name1,name2,is_match,name1_clean,name2_clean,name1_clean,name2_clean,cosine_sim,sbert_sim,jaro_sim,metaphone_match,soundex_match,Levenshtein,jaccard,token_set_ratio,similar_gender,is_abbreviation,predicted_match,match_probability
balasundaram x,balasundaram p,0,balasundaram x,balasundaram p,balasundaram x,balasundaram p,0.9362570748941129,0.90760255,0.9714285714285714,0,1,1,0.3333333333333333,0.93,0,0,0,0.118702434
fahad abdullah,ahmad abdullah,0,fahad abdullah,ahmad abdullah,fahad abdullah,ahmad abdullah,0.7067875333824453,0.80940294,0.9523809523809524,0,0,2,0.3333333333333333,0.93,0,0,0,0.11769733
indu mittal,anu mittal,0,indu mittal,anu mittal,indu mittal,anu mittal,0.6701593881716015,0.8034413,0.9060606060606061,0,0,2,0.3333333333333333,0.86,0,0,0,0.10693634
s sakthi,s swathi,0,s sakthi,s swathi,s sakthi,s swathi,0.23946579479282018,0.5434072,0.9416666666666667,0,0,2,0.3333333333333333,0.88,1,0,0,0.10631052
gowrishankar n,gowrishankar s,0,gowrishankar n,gowrishankar s,gowrishankar n,gowrishankar s,0.968022813592711,0.88769245,0.9714285714285714,0,1,1,0.3333333333333333,0.93,0,0,0,0.118702434
hamza subramaniam,raman subramaniam,0,hamza subramaniam,raman subramaniam,hamza subramaniam,raman subramaniam,0.6663911049210346,0.50104415,0.9215686274509803,0,0,3,0.3333333333333333,0.88,0,0,0,0.11165771
priti nagar,priti nagpal,0,priti nagar,priti nagpal,priti nagar,priti nagpal,0.581024460497826,0.56499946,0.9484848484848484,0,1,2,0.3333333333333333,0.87,1,0,0,0.107711636
rishangi sharma,ishani sharma,0,rishangi sharma,ishani sharma,rishangi sharma,ishani sharma,0.5503372410022256,0.70812905,0.9555555555555556,0,0,2,0.3333333333333333,0.93,1,0,0,0.11949328
hitesh shah,pritesh shah,0,hitesh shah,pritesh shah,hitesh shah,pritesh shah,0.6671958455353343,0.72187114,0.914141414141414,0,0,2,0.3333333333333333,0.87,0,0,0,0.10693634
kowsalya n,kowsalya p,0,kowsalya n,kowsalya p,kowsalya n,kowsalya p,0.9701256073928051,0.9138853,0.96,0,0,1,0.3333333333333333,0.9,1,0,0,0.107185006
raseedha,praseeda,0,raseedha,praseeda,raseedha,praseeda,0.4967090453138727,0.26462644,0.9166666666666666,0,0,2,0.0,0.88,1,0,0,0.1846574
preeti tamaskar,preeti takkar,0,preeti tamaskar,preeti takkar,preeti tamaskar,preeti takkar,0.5331828226322394,0.59609777,0.9279487179487179,0,1,3,0.3333333333333333,0.86,1,0,0,0.11111775
alekhya x,alekhya b,0,alekhya x,alekhya b,alekhya x,alekhya b,0.9229256099966588,0.85783184,0.9555555555555556,0,0,1,0.3333333333333333,0.89,1,0,0,0.107185006
keerthi pradan,keerthi rajan,0,keerthi pradan,keerthi rajan,keerthi pradan,keerthi rajan,0.7145455485093303,0.5822145,0.956043956043956,0,0,2,0.3333333333333333,0.89,1,0,0,0.107357524
sanjan john,ranjan john,0,sanjan john,ranjan john,sanjan john,ranjan john,0.8699518336702912,0.7785811,0.9393939393939394,0,0,1,0.3333333333333333,0.91,0,0,0,0.107357524
m dutta,ram dutta,0,m dutta,ram dutta,m dutta,ram dutta,0.8656078142757158,0.8016552,0.9259259259259259,0,0,2,0.3333333333333333,0.88,1,0,0,0.107357524
anuradha manoharan,anuradha mahajan,0,anuradha manoharan,anuradha mahajan,anuradha manoharan,anuradha mahajan,0.5993491502281347,0.6114774,0.9408333333333333,0,1,3,0.3333333333333333,0.88,1,0,0,0.11165771
ajanta chakraborty,ananya chakraborty,0,ajanta chakraborty,ananya chakraborty,ajanta chakraborty,ananya chakraborty,0.6846895285494791,0.7117978,0.9145833333333333,0,0,2,0.3333333333333333,0.89,1,0,0,0.10693634
nawale archana,jamwal archana,0,nawale archana,jamwal archana,nawale archana,jamwal archana,0.4598379924462858,0.7318009,0.9047619047619048,0,0,3,0.3333333333333333,0.86,1,0,0,0.10631052
sheetal tiwari,shweta tiwari,0,sheetal tiwari,shweta tiwari,sheetal tiwari,shweta tiwari,0.5383480130111531,0.7291738,0.9413919413919414,0,0,2,0.3333333333333333,0.89,1,0,0,0.108698316
mohit gahoi,mohit gandhi,0,mohit gahoi,mohit gandhi,mohit gahoi,mohit gandhi,0.4546990095308721,0.5579374,0.9484848484848484,0,0,3,0.3333333333333333,0.87,1,0,0,0.10631052
diptanu chowdhury,udita chowdhury,0,diptanu chowdhury,udita chowdhury,diptanu chowdhury,udita chowdhury,0.5767861989064185,0.66881716,0.9163398692810457,0,0,4,0.3333333333333333,0.88,0,0,0,0.110261485
kanupriya saxena,anupriya saxena,0,kanupriya saxena,anupriya saxena,kanupriya saxena,anupriya saxena,0.9136724757578979,0.8604249,0.9791666666666666,0,0,1,0.3333333333333333,0.97,1,0,0,0.11106181
mandip duarah,sandip duarah,0,mandip duarah,sandip duarah,mandip duarah,sandip duarah,0.9174255245024673,0.5476427,0.9487179487179488,0,0,1,0.3333333333333333,0.92,0,0,0,0.118694074
n selvaraj,k selvaraj,0,n selvaraj,k selvaraj,n selvaraj,k selvaraj,0.9483387801885153,0.863041,0.9333333333333332,0,0,1,0.3333333333333333,0.9,0,0,0,0.107185006
s sathyamoorthy,sathyamoorthy p,0,s sathyamoorthy,sathyamoorthy p,s sathyamoorthy,sathyamoorthy p,0.9754052336110575,0.88100827,0.9199999999999999,0,0,4,0.3333333333333333,0.93,0,0,0,0.121477015
a srinivas gaud,b srinivas goud,0,a srinivas gaud,b srinivas goud,a srinivas gaud,b srinivas goud,0.6333132098767602,0.8280828,0.9111111111111111,0,0,2,0.2,0.87,0,0,0,0.10693634
rohini x,rohini v,0,rohini x,rohini v,rohini x,rohini v,0.8928932277346551,0.7610118,0.95,0,0,1,0.3333333333333333,0.88,1,0,0,0.107185006
nandita rawat,anita rawat,0,nandita rawat,anita rawat,nandita rawat,anita rawat,0.6372674308282411,0.5511763,0.9184149184149185,0,0,2,0.3333333333333333,0.92,1,0,0,0.118422225
nitin chavda,nitin chandra,0,nitin chavda,nitin chandra,nitin chavda,nitin chandra,0.5503507407599555,0.49104208,0.9525641025641025,0,1,2,0.3333333333333333,0.88,1,0,0,0.108698845
apoorva x,apoorva c,0,apoorva x,apoorva c,apoorva x,apoorva c,0.9290755032749365,0.7709038,0.9555555555555556,0,1,1,0.3333333333333333,0.89,1,0,0,0.10796189
arathi p,harathi p,0,arathi p,harathi p,arathi p,harathi p,0.7600609406786691,0.6428994,0.9629629629629629,0,0,1,0.3333333333333333,0.94,1,0,0,0.1096729
sagar kudalkar,sagar kulkarni,0,sagar kudalkar,sagar kulkarni,sagar kudalkar,sagar kulkarni,0.47232522651819053,0.8150279,0.9261904761904762,0,1,4,0.3333333333333333,0.86,0,0,0,0.10631052
n govindasamy,s govindasamy,0,n govindasamy,s govindasamy,n govindasamy,s govindasamy,0.9680394681751419,0.83493406,0.9487179487179488,0,0,1,0.3333333333333333,0.92,0,0,0,0.118694074
n v mohan,p v mohan,0,n v mohan,p v mohan,n v mohan,p v mohan,0.8859807831667056,0.87777114,0.9259259259259259,0,0,1,0.5,0.89,0,0,0,0.107357524
somendra kumar,umendra kumar,0,somendra kumar,umendra kumar,somendra kumar,umendra kumar,0.5993939007334449,0.71091855,0.9267399267399267,0,0,2,0.3333333333333333,0.89,1,0,0,0.10693634
maya vedamurthy,amar vedamurthy,0,maya vedamurthy,amar vedamurthy,maya vedamurthy,amar vedamurthy,0.8215643724664043,0.60597324,0.9317460317460317,0,0,3,0.3333333333333333,0.87,0,0,0,0.112095155
haripriya x,haripriya s,0,haripriya x,haripriya s,haripriya x,haripriya s,0.9365915333410224,0.8402848,0.9636363636363636,0,1,1,0.3333333333333333,0.91,1,0,0,0.10796189
j sahithi,m sahithi,0,j sahithi,m sahithi,j sahithi,m sahithi,0.9272934350064704,0.8454118,0.9259259259259259,0,0,1,0.3333333333333333,0.89,1,0,0,0.107185006
k nagamalleswari,nagamalleswari v,0,k nagamalleswari,nagamalleswari v,k nagamalleswari,nagamalleswari v,0.9712016880395098,0.7947838,0.9166666666666666,0,0,4,0.3333333333333333,0.94,1,0,0,0.11140276
vivekanandan b,vivekanandan a,0,vivekanandan b,vivekanandan a,vivekanandan b,vivekanandan a,0.9593068461491833,0.93728024,0.9714285714285714,0,1,1,0.3333333333333333,0.93,0,0,0,0.118702434
lohita p,lohita m,0,lohita p,lohita m,lohita p,lohita m,0.9464217873814613,0.87186545,0.95,0,0,1,0.3333333333333333,0.88,1,0,0,0.107185006
kavita mishra,amita mishra,0,kavita mishra,amita mishra,kavita mishra,amita mishra,0.6334605700894335,0.65559494,0.9209401709401709,0,0,2,0.3333333333333333,0.88,1,0,0,0.10693634
manasa x,manasa p,0,manasa x,manasa p,manasa x,manasa p,0.8757586284478522,0.8445632,0.95,0,0,1,0.3333333333333333,0.88,1,0,0,0.107357524
e narayanan,k narayanan,0,e narayanan,k narayanan,e narayanan,k narayanan,0.901330236612092,0.85275126,0.9393939393939394,0,0,1,0.3333333333333333,0.91,0,0,0,0.107185006
fatima jamil,fatima sami,0,fatima jamil,fatima sami,fatima jamil,fatima sami,0.701195782416412,0.6452069,0.9484848484848484,0,1,2,0.3333333333333333,0.87,1,0,0,0.107711636
hishant jain,dishant jain,0,hishant jain,dishant jain,hishant jain,dishant jain,0.6953599115623201,0.7938758,0.914141414141414,0,0,1,0.3333333333333333,0.92,0,0,0,0.118422225
leena joshi,veena joshi,0,leena joshi,veena joshi,leena joshi,veena joshi,0.7275036233757236,0.7610963,0.9393939393939394,0,0,1,0.3333333333333333,0.91,1,0,0,0.107357524
namrata mall,namrata lal,0,namrata mall,namrata lal,namrata mall,namrata lal,0.7202809136414913,0.6263218,0.9651515151515152,0,1,2,0.3333333333333333,0.87,1,0,0,0.1081355
mit kumar,smit kumar,0,mit kumar,smit kumar,mit kumar,smit kumar,0.6437102465375218,0.74678826,0.9666666666666667,0,0,1,0.3333333333333333,0.95,0,0,0,0.109570384
murugan g,murugan d,0,murugan g,murugan d,murugan g,murugan d,0.9206760009351515,0.850798,0.9555555555555556,0,1,1,0.3333333333333333,0.89,0,0,0,0.10796189
jawahar x,jawahar k,0,jawahar x,jawahar k,jawahar x,jawahar k,0.9207078778884091,0.8525421,0.9555555555555556,0,1,1,0.3333333333333333,0.89,0,0,0,0.10796189
jit paul,jai paul,0,jit paul,jai paul,jit paul,jai paul,0.6230624190799935,0.5777717,0.9249999999999999,0,0,2,0.3333333333333333,0.88,0,0,0,0.10693634
ishan chandrakar,yisha chandrakar,0,ishan chandrakar,yisha chandrakar,ishan chandrakar,yisha chandrakar,0.6331687879496285,0.8199293,0.9138888888888889,0,0,2,0.3333333333333333,0.94,0,0,0,0.109570384
elavarasan d,elavarasan c,0,elavarasan d,elavarasan c,elavarasan d,elavarasan c,0.9374095714707479,0.8640081,0.9666666666666666,0,1,1,0.3333333333333333,0.92,0,0,0,0.11954321
s thilagavathi,thilagavathi k,0,s thilagavathi,thilagavathi k,s thilagavathi,thilagavathi k,0.9749288667971748,0.8334323,0.9047619047619048,0,0,4,0.3333333333333333,0.93,1,0,0,0.121477015
sanoj kumar,manoj kumar,0,sanoj kumar,manoj kumar,sanoj kumar,manoj kumar,0.7758495557612805,0.8215168,0.9393939393939394,0,0,1,0.3333333333333333,0.91,0,0,0,0.107357524
sonal chandrakar,mona chandrakar,0,sonal chandrakar,mona chandrakar,sonal chandrakar,mona chandrakar,0.6523753999178601,0.75296533,0.9361111111111112,0,0,2,0.3333333333333333,0.9,0,0,0,0.10693634
ganesan n,ganesan s,0,ganesan n,ganesan s,ganesan n,ganesan s,0.9405654211148206,0.8964014,0.9555555555555556,0,1,1,0.3333333333333333,0.89,0,0,0,0.10796189
neha anjali,sinha anjali,0,neha anjali,sinha anjali,neha anjali,sinha anjali,0.5887867217805258,0.8510257,0.914141414141414,0,0,3,0.3333333333333333,0.87,1,0,0,0.11165771
bheem rao,bheem raj,0,bheem rao,bheem raj,bheem rao,bheem raj,0.8102487083706349,0.6779412,0.9555555555555556,0,0,1,0.3333333333333333,0.89,0,0,0,0.107357524
majid anwar,sajid anwar,0,majid anwar,sajid anwar,majid anwar,sajid anwar,0.7979549836953065,0.77445436,0.9393939393939394,0,0,1,0.3333333333333333,0.91,0,0,0,0.107357524
s deepalakshmi,deepalakshmi k,0,s deepalakshmi,deepalakshmi k,s deepalakshmi,deepalakshmi k,0.9697250064750926,0.85615987,0.9047619047619048,0,0,4,0.3333333333333333,0.93,1,0,0,0.121477015
archana dinesh,archana nimesh,0,archana dinesh,archana nimesh,archana dinesh,archana nimesh,0.5702355050626721,0.7701829,0.956043956043956,0,1,2,0.3333333333333333,0.86,1,0,0,0.107711636
b ravi teja reddy,k ravi teja reddy,0,b ravi teja reddy,k ravi teja reddy,b ravi teja reddy,k ravi teja reddy,0.9614747482187964,0.9071935,0.9607843137254902,0,0,1,0.6,0.94,1,0,0,0.109444074
b rajagopalan,r rajagopalan,0,b rajagopalan,r rajagopalan,b rajagopalan,r rajagopalan,0.9598876841942927,0.92015034,0.9209401709401709,0,0,1,0.3333333333333333,0.92,0,0,0,0.118694074
bathula jayaraju,bathula nagaraju,0,bathula jayaraju,bathula nagaraju,bathula jayaraju,bathula nagaraju,0.7583929551091997,0.7614962,0.9214285714285715,0,0,2,0.3333333333333333,0.88,1,0,0,0.107357524
l abhilash,p abhilash,0,l abhilash,p abhilash,l abhilash,p abhilash,0.9242216716850843,0.76628613,0.9333333333333332,0,0,1,0.3333333333333333,0.9,0,0,0,0.107185006
karmesh pathak,naresh pathak,0,karmesh pathak,naresh pathak,karmesh pathak,naresh pathak,0.526566721637898,0.63722503,0.9267399267399267,0,0,2,0.3333333333333333,0.89,0,0,0,0.109065875
p chidambaram,chidambaram,0,p chidambaram,chidambaram,p chidambaram,chidambaram,0.9812930522453395,0.897657,0.9487179487179488,0,0,2,0.5,1.0,0,0,0,0.14484781
rohit x,rohit s,0,rohit x,rohit s,rohit x,rohit s,0.890682376138834,0.77611804,0.9428571428571428,0,1,1,0.3333333333333333,0.86,0,0,0,0.1081355
d arunachalam,p arunachalam,0,d arunachalam,p arunachalam,d arunachalam,p arunachalam,0.9540887649875734,0.87740934,0.9487179487179488,0,0,1,0.3333333333333333,0.92,0,0,0,0.118694074
mohit wdhawan,mohit wadhwa,0,mohit wdhawan,mohit wadhwa,mohit wdhawan,mohit wadhwa,0.3943832355882683,0.75727826,0.967948717948718,0,0,3,0.3333333333333333,0.88,0,0,0,0.10631052
eqbal ahmed,iqbal ahmed,0,eqbal ahmed,iqbal ahmed,eqbal ahmed,iqbal ahmed,0.6359511449676662,0.77577716,0.9393939393939394,0,0,1,0.3333333333333333,0.91,0,0,0,0.10693634
manoj chainani,manoj chandran,0,manoj chainani,manoj chandran,manoj chainani,manoj chandran,0.531216579284408,0.58250165,0.9428571428571428,0,1,4,0.3333333333333333,0.86,0,0,0,0.11111775
ambedkar s,ambedkar d,0,ambedkar s,ambedkar d,ambedkar s,ambedkar d,0.9649048341610743,0.86080307,0.96,0,1,1,0.3333333333333333,0.9,0,0,0,0.10796189
sucheta banerji,sucheta bagri,0,sucheta banerji,sucheta bagri,sucheta banerji,sucheta bagri,0.5425225383650231,0.6223373,0.9446153846153846,0,1,3,0.3333333333333333,0.86,1,0,0,0.11117885
parthiban n,parthiban m,0,parthiban n,parthiban m,parthiban n,parthiban m,0.9564381968684035,0.8548788,0.9636363636363636,0,1,1,0.3333333333333333,0.91,0,0,0,0.10796189
riddhi joshi,siddhi joshi,0,riddhi joshi,siddhi joshi,riddhi joshi,siddhi joshi,0.80204105159961,0.91208404,0.9444444444444443,0,0,1,0.3333333333333333,0.92,1,0,0,0.11888266
ajeet rawat,ranjeet rawat,0,ajeet rawat,ranjeet rawat,ajeet rawat,ranjeet rawat,0.7402804719746583,0.7426143,0.9487179487179488,0,0,2,0.3333333333333333,0.92,0,0,0,0.11888266
kamaleshwaran v,kamaleshwaran s,0,kamaleshwaran v,kamaleshwaran s,kamaleshwaran v,kamaleshwaran s,0.9635710458888985,0.8419298,0.9733333333333334,0,1,1,0.3333333333333333,0.93,0,0,0,0.118702434
balaji x,balaji e,0,balaji x,balaji e,balaji x,balaji e,0.8469013944718118,0.8077907,0.95,0,0,1,0.3333333333333333,0.88,1,0,0,0.107357524
mehedi hossain,mehdee hossain,0,mehedi hossain,mehdee hossain,mehedi hossain,mehdee hossain,0.5949408772891085,0.7771316,0.9487179487179487,0,1,3,0.3333333333333333,0.86,0,0,0,0.11165771
naresh g,naresh k,0,naresh g,naresh k,naresh g,naresh k,0.8967781132611979,0.78759503,0.95,1,1,1,0.3333333333333333,0.88,0,0,0,0.10796189
s rahman,s rahima,0,s rahman,s rahima,s rahman,s rahima,0.2823010485466525,0.32219186,0.95,0,0,2,0.3333333333333333,0.88,0,0,0,0.10631052
priyadarshini c,p priyadarshini,0,priyadarshini c,p priyadarshini,priyadarshini c,p priyadarshini,0.9521036337193247,0.84929407,0.9199999999999999,0,0,4,0.3333333333333333,0.93,1,0,0,0.121477015
sana kashif,sana arshi,0,sana kashif,sana arshi,sana kashif,sana arshi,0.3311517417624871,0.71114725,0.9436363636363637,0,0,3,0.3333333333333333,0.86,1,0,0,0.10631052
premalatha krishnan,priyalatha krishnan,0,premalatha krishnan,priyalatha krishnan,premalatha krishnan,priyalatha krishnan,0.6702668114906842,0.6276339,0.9438596491228071,0,0,2,0.3333333333333333,0.89,1,0,0,0.10693634
yashwant dubey,kaushant dubey,0,yashwant dubey,kaushant dubey,yashwant dubey,kaushant dubey,0.5759910737096697,0.67677534,0.9047619047619048,0,0,3,0.3333333333333333,0.86,0,0,0,0.11165771
ranjith varghese,ajith varghese,0,ranjith varghese,ajith varghese,ranjith varghese,ajith varghese,0.8306689517885641,0.6437182,0.9583333333333334,0,0,2,0.3333333333333333,0.93,0,0,0,0.118045904
seema uday singh,meena uday singh,0,seema uday singh,meena uday singh,seema uday singh,meena uday singh,0.6371069385804394,0.78700197,0.9361111111111112,0,0,2,0.5,0.88,1,0,0,0.10693634
manower ahsan,anwer ahsan,0,manower ahsan,anwer ahsan,manower ahsan,anwer ahsan,0.6219559883323338,0.6119404,0.9487179487179488,0,0,2,0.3333333333333333,0.92,0,0,0,0.118422225
bikram agarwal,vikram agarwal,0,bikram agarwal,vikram agarwal,bikram agarwal,vikram agarwal,0.7746380533189994,0.6103916,0.9523809523809524,0,0,1,0.3333333333333333,0.93,0,0,0,0.118045904
velumani r,velumani p,0,velumani r,velumani p,velumani r,velumani p,0.9570338315066217,0.86686695,0.96,0,1,1,0.3333333333333333,0.9,1,0,0,0.10796189
anusha x,anusha t,0,anusha x,anusha t,anusha x,anusha t,0.8622771157636168,0.80265003,0.95,0,0,1,0.3333333333333333,0.88,1,0,0,0.107357524
amit harsh,amin harsh,0,amit harsh,amin harsh,amit harsh,amin harsh,0.7286606944836751,0.55411327,0.9533333333333333,0,0,1,0.3333333333333333,0.9,0,0,0,0.107357524
m tamilarasan,tamilarasan,0,m tamilarasan,tamilarasan,m tamilarasan,tamilarasan,0.9817385973625155,0.9062347,0.9184149184149185,0,0,2,0.5,1.0,0,0,0,0.14484781
dipti katiyar,aditi katiyar,0,dipti katiyar,aditi katiyar,dipti katiyar,aditi katiyar,0.6610777373575697,0.81740063,0.9487179487179488,0,0,2,0.3333333333333333,0.92,1,0,0,0.118422225
jahnavi x,jahnavi p,0,jahnavi x,jahnavi p,jahnavi x,jahnavi p,0.9263828150279576,0.8184509,0.9555555555555556,0,0,1,0.3333333333333333,0.89,1,0,0,0.107185006
kharisma,karishma,0,kharisma,karishma,kharisma,karishma,0.22447860970728759,0.44816387,0.9249999999999999,0,1,2,0.0,0.88,1,0,0,0.18077637
hansdah santha,hansdah sunita,0,hansdah santha,hansdah sunita,hansdah santha,hansdah sunita,0.7225396387941371,0.67109495,0.9261904761904762,0,1,3,0.3333333333333333,0.86,1,0,0,0.112095155
udai gautam,kunda gautam,0,udai gautam,kunda gautam,udai gautam,kunda gautam,0.5671764220416731,0.6615788,0.914141414141414,0,0,3,0.3333333333333333,0.87,1,0,0,0.11165771
reshu parmar,rakesh parmar,0,reshu parmar,rakesh parmar,reshu parmar,rakesh parmar,0.5099051864034707,0.6530871,0.9288461538461538,0,0,3,0.3333333333333333,0.88,0,0,0,0.10631052
subha hariharan,nisha hariharan,0,subha hariharan,nisha hariharan,subha hariharan,nisha hariharan,0.7197922899757697,0.72145724,0.9111111111111111,0,0,3,0.3333333333333333,0.87,1,0,0,0.112095155
kchhitis anand,chhitij anand,0,kchhitis anand,chhitij anand,kchhitis anand,chhitij anand,0.5730116439759012,0.624348,0.9267399267399267,0,0,2,0.3333333333333333,0.89,0,0,0,0.10693634
neeti narang,preeti narang,0,neeti narang,preeti narang,neeti narang,preeti narang,0.7598411913312122,0.66950154,0.9209401709401709,0,0,2,0.3333333333333333,0.88,1,0,0,0.107357524
nazeem m,nadeem m,0,nazeem m,nadeem m,nazeem m,nadeem m,0.36150522817930236,0.50957394,0.9333333333333333,0,0,1,0.3333333333333333,0.88,0,0,0,0.10631052
g shanmukhi,s shanmukhi,0,g shanmukhi,s shanmukhi,g shanmukhi,s shanmukhi,0.9547417159471051,0.7833366,0.9060606060606061,0,0,1,0.3333333333333333,0.91,1,0,0,0.107185006
ramesh shanmugam,ganesh shanmugam,0,ramesh shanmugam,ganesh shanmugam,ramesh shanmugam,ganesh shanmugam,0.7542584705316869,0.8487196,0.9166666666666666,0,0,2,0.3333333333333333,0.88,0,0,0,0.107357524
jay krishna,ajay krishna,0,jay krishna,ajay krishna,jay krishna,ajay krishna,0.8282814529468189,0.81385374,0.9419191919191919,0,0,1,0.3333333333333333,0.96,1,0,0,0.10957546
kheel khan,raheel khan,0,kheel khan,raheel khan,kheel khan,raheel khan,0.6528491638888883,0.8375219,0.9060606060606061,0,0,2,0.3333333333333333,0.86,0,0,0,0.10693634
najia begam,nazima begam,0,najia begam,nazima begam,najia begam,nazima begam,0.4968896922161801,0.40136278,0.9313131313131312,0,0,2,0.3333333333333333,0.87,1,0,0,0.10631052
laxmi suchitra,lisam suchitra,0,laxmi suchitra,lisam suchitra,laxmi suchitra,lisam suchitra,0.5726635439874509,0.5900691,0.910989010989011,0,1,4,0.3333333333333333,0.86,1,0,0,0.110261485
smriti verma,srishti verma,0,smriti verma,srishti verma,smriti verma,srishti verma,0.36898053199348746,0.6788609,0.9288461538461538,0,0,3,0.3333333333333333,0.88,1,0,0,0.10631052
n nagajyothi,j nagajyothi,0,n nagajyothi,j nagajyothi,n nagajyothi,j nagajyothi,0.9559517867118297,0.8990567,0.914141414141414,0,0,1,0.3333333333333333,0.92,1,0,0,0.118694074
ramkripal singh,amritpal singh,0,ramkripal singh,amritpal singh,ramkripal singh,amritpal singh,0.30264979995361685,0.795333,0.9061050061050061,0,0,3,0.3333333333333333,0.9,0,0,0,0.10631052
